,name,states,transitions,encoding,time,lower_reachability_value,lower_importance_value,upper_reachability_value,upper_importance_value,start_state,via_state,target_state,timeout,status
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.5409009456634521,0.999,0.002,0.999,0.002,q0: start,q92: companyO_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.22396397590637207,0.999,0.002,0.999,0.002,q0: start,q92: companyO_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,3.737887144088745,0.999,0.037,0.999,0.652,q0: start,q45: companyO_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2813599109649658,0.999,0.037,0.999,0.652,q0: start,q45: companyO_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.0685937404632568,0.999,0.64,0.999,0.64,q0: start,q4: customerA_CreateApplication,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.4243459701538086,0.999,0.64,0.999,0.64,q0: start,q4: customerA_CreateApplication,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,5.066370725631714,0.999,0.197,0.999,0.708,q0: start,q25: companyO_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.25879788398742676,0.999,0.197,0.999,0.708,q0: start,q25: companyO_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.7936360836029053,0.999,0.374,0.999,0.467,q0: start,q19: O_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.31926488876342773,0.999,0.374,0.999,0.467,q0: start,q19: O_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.10482478141784668,0.999,0.0,0.999,0.0,q0: start,q54: customerW_CallafteroffersSUPERLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.054231882095336914,0.999,0.0,0.999,0.0,q0: start,q54: customerW_CallafteroffersSUPERLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,5.087702035903931,0.999,0.0,0.999,0.204,q0: start,q107: W_CallincompletefilesSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.08297991752624512,0.999,0.0,0.999,0.204,q0: start,q107: W_CallincompletefilesSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.09705471992492676,0.999,1.0,0.999,1.0,q0: start,q2: A_CreateApplication,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.05168795585632324,0.999,1.0,0.999,1.0,q0: start,q2: A_CreateApplication,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.0502560138702393,0.999,0.64,0.999,0.64,q0: start,q23: O_CreateOffer0,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.4625840187072754,0.999,0.64,0.999,0.64,q0: start,q23: O_CreateOffer0,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.0263991355895996,0.999,0.002,0.999,0.002,q0: start,q59: O_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2530231475830078,0.999,0.002,0.999,0.002,q0: start,q59: O_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,3.4424479007720947,0.999,0.0,0.999,0.001,q0: start,q51: companyW_CallafteroffersSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.18418192863464355,0.999,0.0,0.999,0.0,q0: start,q51: companyW_CallafteroffersSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.524461030960083,0.999,0.008,0.999,0.028,q0: start,q28: customerO_Sentonlineonly,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.45978879928588867,0.999,0.008,0.999,0.028,q0: start,q28: customerO_Sentonlineonly,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.2358081340789795,0.999,0.0,0.999,0.651,q0: start,q91: O_Cancelled,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.07317686080932617,0.999,0.0,0.999,0.651,q0: start,q91: O_Cancelled,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.6766090393066406,0.999,0.496,0.999,0.496,q0: start,q69: W_CallafteroffersSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.3450319766998291,0.999,0.496,0.999,0.496,q0: start,q69: W_CallafteroffersSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.6719799041748047,0.999,0.048,0.999,0.048,q0: start,q90: O_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.24967408180236816,0.999,0.048,0.999,0.048,q0: start,q90: O_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.751734972000122,0.999,0.046,0.999,0.046,q0: start,q57: companyO_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.4130101203918457,0.999,0.046,0.999,0.046,q0: start,q57: companyO_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,5.717254161834717,0.999,0.043,0.999,0.654,q0: start,q60: O_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2651071548461914,0.999,0.043,0.999,0.654,q0: start,q60: O_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.001451253890991,0.999,0.004,0.999,0.004,q0: start,q109: W_CallafteroffersLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2754209041595459,0.999,0.004,0.999,0.004,q0: start,q109: W_CallafteroffersLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.13454008102417,0.999,0.0,0.999,0.221,q0: start,q98: customerW_CallincompletefilesLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.1250607967376709,0.999,0.0,0.999,0.221,q0: start,q98: customerW_CallincompletefilesLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.1574819087982178,0.999,0.673,0.999,0.673,q0: start,q64: O_Cancelled,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.19427824020385742,0.999,0.673,0.999,0.673,q0: start,q64: O_Cancelled,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,3.2553350925445557,0.999,0.746,0.999,0.746,q0: start,q74: customerO_Returned,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.115509033203125,0.999,0.746,0.999,0.746,q0: start,q74: customerO_Returned,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.09638094902038574,0.999,0.0,0.999,0.0,q0: start,q36: TIMEOUT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.02090620994567871,0.999,0.0,0.999,0.0,q0: start,q36: TIMEOUT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.6579749584197998,0.999,0.381,0.999,0.686,q0: start,q62: O_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.27649402618408203,0.999,0.381,0.999,0.686,q0: start,q62: O_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.026158094406128,0.999,0.64,0.999,0.64,q0: start,q10: A_Concept,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.389362096786499,0.999,0.64,0.999,0.64,q0: start,q10: A_Concept,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.5078959465026855,0.999,0.003,0.999,0.009,q0: start,q27: companyO_Sentonlineonly,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.19629716873168945,0.999,0.003,0.999,0.009,q0: start,q27: companyO_Sentonlineonly,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.07587409019470215,0.999,0.0,0.999,0.0,q0: start,q29: customerA_CancelledCUSTOMER,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.014484167098999023,0.999,0.0,0.999,0.0,q0: start,q29: customerA_CancelledCUSTOMER,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.0749108791351318,0.999,0.002,0.999,0.002,q0: start,q56: customerO_CreateOffer1,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2404322624206543,0.999,0.002,0.999,0.002,q0: start,q56: customerO_CreateOffer1,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.6975698471069336,0.999,0.014,0.999,0.014,q0: start,q24: companyO_CreateOffer1,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2692110538482666,0.999,0.014,0.999,0.014,q0: start,q24: companyO_CreateOffer1,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,8.630253791809082,0.999,0.001,0.999,0.004,q0: start,q37: W_CallafteroffersLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2989799976348877,0.999,0.001,0.999,0.004,q0: start,q37: W_CallafteroffersLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.089794158935547,0.999,0.353,0.999,0.679,q0: start,q30: companyO_Cancelled,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2257082462310791,0.999,0.354,0.999,0.679,q0: start,q30: companyO_Cancelled,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.083784818649292,0.999,0.002,0.999,0.002,q0: start,q115: companyW_CallafteroffersLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.17149615287780762,0.999,0.002,0.999,0.002,q0: start,q115: companyW_CallafteroffersLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,3.5928239822387695,0.999,0.042,0.999,0.656,q0: start,q33: O_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.326524019241333,0.999,0.042,0.999,0.656,q0: start,q33: O_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,5.3497419357299805,0.999,0.0,0.999,0.204,q0: start,q107: W_CallincompletefilesSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.09749794006347656,0.999,0.0,0.999,0.204,q0: start,q107: W_CallincompletefilesSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.3613700866699219,0.999,0.36,0.999,0.36,q0: start,q11: companyA_Accepted,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.3635599613189697,0.999,0.36,0.999,0.36,q0: start,q11: companyA_Accepted,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.5931682586669922,0.999,0.001,0.999,0.001,q0: start,q53: companyW_CallafteroffersSUPERLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2371971607208252,0.999,0.001,0.999,0.001,q0: start,q53: companyW_CallafteroffersSUPERLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,3.6994528770446777,0.999,0.0,0.999,0.861,q0: start,q88: W_CallincompletefilesSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.05439305305480957,0.999,0.0,0.999,0.861,q0: start,q88: W_CallincompletefilesSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.5410268306732178,0.999,0.245,0.999,0.245,q0: start,q63: A_Validating,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.07252907752990723,0.999,0.245,0.999,0.245,q0: start,q63: A_Validating,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.1448988914489746,0.999,1.0,0.999,1.0,q0: start,q86: O_Accepted,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.016176223754882812,0.999,1.0,0.999,1.0,q0: start,q86: O_Accepted,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.616518020629883,0.999,0.244,0.999,0.244,q0: start,q80: companyW_CallafteroffersSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.3301370143890381,0.999,0.244,0.999,0.244,q0: start,q80: companyW_CallafteroffersSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.1458141803741455,0.999,0.052,0.999,0.052,q0: start,q42: O_CreateOffer1,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.279041051864624,0.999,0.052,0.999,0.052,q0: start,q42: O_CreateOffer1,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.964561939239502,0.999,0.028,0.999,0.156,q0: start,q50: customerW_CallafteroffersLONG,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.23651480674743652,0.999,0.028,0.999,0.156,q0: start,q50: customerW_CallafteroffersLONG,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.035038948059082,0.999,0.063,0.999,0.246,q0: start,q82: O_CreateOffer2,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.26787877082824707,0.999,0.063,0.999,0.246,q0: start,q82: O_CreateOffer2,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.023061990737915,0.999,0.007,0.999,0.651,q0: start,q40: W_CallafteroffersSHORT,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2700321674346924,0.999,0.007,0.999,0.651,q0: start,q40: W_CallafteroffersSHORT,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.859663963317871,0.999,0.041,0.999,0.627,q0: start,q72: customerO_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.1270768642425537,0.999,0.041,0.999,0.627,q0: start,q72: customerO_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.4042131900787354,0.999,0.048,0.999,0.048,q0: start,q77: companyO_Sentmailandonline,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.21680903434753418,0.999,0.048,0.999,0.048,q0: start,q77: companyO_Sentmailandonline,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.05091142654418945,0.999,1.0,0.999,1.0,q0: start,q0: start,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.01640009880065918,0.999,1.0,0.999,1.0,q0: start,q0: start,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.7604620456695557,0.999,0.063,0.999,0.246,q0: start,q93: companyO_CreateOffer2,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.22081494331359863,0.999,0.063,0.999,0.246,q0: start,q93: companyO_CreateOffer2,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.7934560775756836,0.999,0.357,0.999,0.358,q0: start,q15: companyO_CreateOffer0,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.3632831573486328,0.999,0.358,0.999,0.358,q0: start,q15: companyO_CreateOffer0,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.4797310829162598,0.999,0.002,0.999,0.002,q0: start,q32: O_CreateOffer2,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.1914219856262207,0.999,0.002,0.999,0.002,q0: start,q32: O_CreateOffer2,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.5135111808776855,0.999,0.245,0.999,0.245,q0: start,q75: companyA_Validating,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.06527113914489746,0.999,0.245,0.999,0.245,q0: start,q75: companyA_Validating,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.1360352039337158,0.999,0.637,0.999,0.637,q0: start,q31: companyO_CreateOffer0,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.32036781311035156,0.999,0.637,0.999,0.637,q0: start,q31: companyO_CreateOffer0,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,0.3420529365539551,0.999,0.003,0.999,0.003,q0: start,q121: customerO_Returned,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.14531397819519043,0.999,0.003,0.999,0.003,q0: start,q121: customerO_Returned,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,2.571229934692383,0.999,0.651,0.999,0.651,q0: start,q76: customerO_Cancelled,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.1479177474975586,0.999,0.651,0.999,0.651,q0: start,q76: customerO_Cancelled,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.9952468872070312,0.999,0.007,0.999,0.007,q0: start,q67: O_CreateOffer1,q117: positive,36000,2
1,out/models/model_bpic17-before_model-it_0.pickle,123,213,linear,0.2591552734375,0.999,0.007,0.999,0.007,q0: start,q67: O_CreateOffer1,q117: positive,36000,2
0,out/models/model_bpic17-before_model-it_0.pickle,123,213,quadratic,1.5979740619659424,0.999,0.002,0.999,0.002,q0: start,q81: O_Sentmailandonline,q117: positive,36000,2
