,model,query,nesting,value,model_checking_time,model_construction_time,name,timeout
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=36 & ((X( loc=92 & ((X( loc=114|loc=118 & ((X( loc=122|loc=126 & ((X( loc=172 & (X( loc=265 ))))))))))))))))))))]",7,0.0,0.92,8.803,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & ((X( loc=77 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & ((X( loc=592 & (X( loc=619 ))))))))))))))))))))]",7,0.0,1.042,10.101,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=20 & ((X( loc=76 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & ((X( loc=1506 & ((X( loc=1509 & ((X( loc=317 & (X( loc=319 ))))))))))))))))))))))))))]",9,0.00655974975041479,9.45,10.014,random_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=24 )))))]",2,0.045947155997271706,7.075,9.899,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & (X( loc=68 ))))))))]",3,0.01311949950082958,6.558,9.213,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=36 )))))]",2,0.006601246022836022,8.846,8.513,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & ((X( loc=63 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & ((X( loc=810 & ((X( loc=825 & (X( loc=316 )))))))))))))))))))))))]",8,0.0,1.266,9.677,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & (X( loc=75 ))))))))]",3,0.006601246022836022,7.479,9.936,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & ((X( loc=91 & (X( loc=116|loc=120 )))))))))))]",4,0.019634429831902906,7.249,9.233,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & ((X( loc=80 & (X( loc=115 )))))))))))]",4,0.013202492045672042,7.094,9.38,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & ((X( loc=80 & ((X( loc=115 & ((X( loc=123 & ((X( loc=1310 & ((X( loc=1320 & ((X( loc=316 & (X( loc=318 ))))))))))))))))))))))))))]",9,0.0,0.889,9.745,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & ((X( loc=110 & (X( loc=116|loc=120 )))))))))))]",4,0.00655974975041479,7.5,9.595,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=46 & ((X( loc=102 & ((X( loc=115 & ((X( loc=123 & ((X( loc=1043 & ((X( loc=1056 & ((X( loc=317 & (X( loc=319 ))))))))))))))))))))))))))]",9,0.0,0.87,9.805,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & ((X( loc=91 & (X( loc=116|loc=120 )))))))))))]",4,0.019634429831902906,7.485,9.137,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & (X( loc=90 ))))))))]",3,0.006601246022836022,8.081,9.461,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=68 & ((X( loc=116|loc=120 & (X( loc=124|loc=128 ))))))))))))))]",5,0.01311949950082958,8.624,8.79,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=88 & ((X( loc=114|loc=118 & ((X( loc=122|loc=126 & ((X( loc=729 & ((X( loc=742 & ((X( loc=316 & (X( loc=318 ))))))))))))))))))))))))))]",9,0.0,2.508,9.743,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=93 & ((X( loc=114|loc=118 & (X( loc=122|loc=126 ))))))))))))))]",5,0.006555123668979842,8.219,9.586,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=98 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & ((X( loc=145 & (X( loc=238 ))))))))))))))))))))]",7,0.00655974975041479,7.436,9.294,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=89 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & (X( loc=328 )))))))))))))))))]",6,0.006559749750414791,7.661,9.22,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=68 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & (X( loc=153 )))))))))))))))))]",6,0.01311949950082958,7.656,9.855,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=103 & ((X( loc=117 & ((X( loc=125 & ((X( loc=207 & ((X( loc=300 & (X( loc=317 )))))))))))))))))))))))]",8,0.003300623011418011,9.22,9.118,actual_path,600
0,out/models/model_spotify100_model-it_9.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & ((X( loc=69 & ((X( loc=116|loc=120 & ((X( loc=124|loc=128 & ((X( loc=190 & ((X( loc=283 & ((X( loc=317 & (X( loc=319 ))))))))))))))))))))))))))]",9,0.006559749750414791,9.584,9.484,actual_path,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=237] ,0,0.002,0.649,103.309,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=1486] ,0,0.897296225545594,8.182,102.005,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=458] ,0,0.892670217659508,15.865,105.663,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=3599] ,0,0.8222194380724517,70.337,100.602,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=3304] ,0,0.8222194380724517,66.941,102.672,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=4035] ,0,0.8222194380724517,69.476,104.523,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=3406] ,0,0.0020199434654673814,103.289,101.426,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=980] ,0,0.004193973682596117,103.309,101.918,reach_state,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=3805] ,0,0.004066926574655138,108.375,103.076,reach_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,105.554,104.15,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,106.291,103.624,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,109.629,102.187,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,108.836,103.236,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,109.491,103.873,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=17 )))))]",2,0.0013935717266018897,112.383,100.382,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=67 & (X( loc=194 ))))))))]",3,0.0013935717266018897,109.662,102.091,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=62 & ((X( loc=189 & ((X( loc=259 & (X( loc=266 ))))))))))))))]",5,0.00140388786198975,109.608,100.037,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=350)]",0,0.014146261549277797,114.157,102.341,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=31 & ((X( loc=158 & (X( loc=257|loc=261 )))))))))))]",4,0.0027883008864131547,109.188,101.422,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=64 & (X( loc=191 ))))))))]",3,0.0028077757239795,110.447,101.945,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=105 & (X( loc=232 ))))))))]",3,0.0013941504432065774,111.989,102.037,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=33 )))))]",2,0.015370181828523762,112.428,102.609,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1990)]",0,0.0014750369915073524,114.975,102.094,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2323)]",0,0.0014750369915073518,116.378,102.512,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"['start', 'companystart', 'startprofile_7_4_9']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_0.prism, Pmax=? [F loc=1259] ,0,0.004032319879313603,109.935,110.988,reach_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3596)]",0,0.0014540371353254768,117.354,102.467,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=31 & ((X( loc=158 & (X( loc=257|loc=261 )))))))))))]",4,0.0027883008864131547,112.75,101.819,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=986)]",0,0.6240392734602076,119.252,102.573,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & ((X( loc=181 & ((X( loc=258 & ((X( loc=265 & (X( loc=1328 )))))))))))))))))]",6,4.373500793612373E-6,113.225,100.403,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=31 & ((X( loc=158 & (X( loc=257|loc=261 )))))))))))]",4,0.0027883008864131547,112.641,103.47,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=283)]",0,0.47692612044665017,120.538,101.222,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"['start', 'companystart', 'startprofile_2_5_5', 'companystartprofile_2_5_5', 'select_context_radio']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"['start', 'companystart', 'startprofile_3_5_4', 'companystartprofile_3_5_4', 'select_context_editorial_playlist']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & ((X( loc=136 & ((X( loc=257|loc=261 & (X( loc=264|loc=268 ))))))))))))))]",5,0.0013941504432065774,112.099,104.377,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2997)]",0,0.002923066690597967,117.111,105.261,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=60 )))))]",2,0.022347489283741317,118.823,102.013,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=64 )))))]",2,0.0028077757239795,118.148,103.617,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"['start', 'companystart', 'startprofile_0_4_5', 'companystartprofile_0_4_5', 'select_context_catalog', 'companyselect_context_catalog']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3878)]",0,0.48383250663851846,120.826,104.15,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=322)]",0,0.004197531553692044,122.175,103.402,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=40 )))))]",2,0.00421166358596925,116.757,106.35,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=68 & ((X( loc=195 & (X( loc=258 )))))))))))]",4,0.0013935717266018897,119.294,100.437,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=159 & (X( loc=257|loc=261 )))))))))))]",4,0.0027883008864131547,118.813,102.243,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=113 & ((X( loc=240 & ((X( loc=259 & (X( loc=266 ))))))))))))))]",5,0.00140388786198975,117.048,103.289,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3342)]",0,0.0014179666112392228,122.663,104.313,avoid_state,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=86 & (X( loc=213 ))))))))]",3,0.0013941504432065774,115.469,107.208,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=44 & (X( loc=171 ))))))))]",3,0.0027980383051963275,117.665,105.575,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"['start', 'companystart', 'startprofile_1_4_7', 'companystartprofile_1_4_7', 'select_context_catalog', 'companyselect_context_catalog', 'played_70_major_3_3_5', 'companyplayed_70_major_3_3_5']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=20 & ((X( loc=147 & ((X( loc=257|loc=261 & (X( loc=264|loc=268 ))))))))))))))]",5,0.005573791298876271,116.308,105.116,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=169 & ((X( loc=257|loc=261 & (X( loc=264|loc=268 ))))))))))))))]",5,0.004180343474157203,116.736,105.347,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=87 & ((X( loc=214 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & (X( loc=2448 )))))))))))))))))]",6,0.0013941504432065774,118.12,105.954,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & ((X( loc=204 & ((X( loc=259 & ((X( loc=266 & (X( loc=276 )))))))))))))))))]",6,0.0028077757239795,118.68,104.743,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=156 & ((X( loc=256 & ((X( loc=263 & (X( loc=2701 )))))))))))))))))]",6,0.002797755932016392,121.882,106.405,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=107 & ((X( loc=234 & ((X( loc=259 & ((X( loc=266 & (X( loc=3390 )))))))))))))))))]",6,0.00140388786198975,123.433,98.901,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & ((X( loc=185 & ((X( loc=259 & ((X( loc=266 & ((X( loc=1405 & (X( loc=1502 ))))))))))))))))))))]",7,0.001394981380244765,117.273,99.06,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=143 & ((X( loc=259 & ((X( loc=266 & ((X( loc=3129 & (X( loc=3155 ))))))))))))))))))))]",7,0.002767699332560953,114.955,105.753,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & ((X( loc=181 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & (X( loc=2152 )))))))))))))))))]",6,0.0,1.089,101.46,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=138 & (X( loc=256 )))))))))))]",4,0.0,0.823,105.259,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & ((X( loc=148 & ((X( loc=259 & ((X( loc=266 & (X( loc=522 )))))))))))))))))]",6,0.0,0.928,103.875,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=161 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & (X( loc=2175 )))))))))))))))))]",6,0.0,1.261,103.723,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=138 & ((X( loc=258 & ((X( loc=265 & ((X( loc=2711 & (X( loc=2736 ))))))))))))))))))))]",7,0.0,1.119,104.083,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=166 & ((X( loc=259 & ((X( loc=266 & ((X( loc=2772 & (X( loc=2805 ))))))))))))))))))))]",7,0.006919248331402381,121.445,103.25,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=98 & ((X( loc=225 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & ((X( loc=413 & (X( loc=746 ))))))))))))))))))))]",7,0.0013941504432065774,116.165,102.374,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=153 & ((X( loc=258 & ((X( loc=265 & ((X( loc=3175 & (X( loc=3194 ))))))))))))))))))))]",7,1.4536235990341135E-6,119.816,101.24,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=95 & ((X( loc=222 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & ((X( loc=1072 & ((X( loc=1245 & (X( loc=937 )))))))))))))))))))))))]",8,0.0013941504432065774,120.901,100.587,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=125 & ((X( loc=252 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & ((X( loc=1763 & ((X( loc=1843 & (X( loc=937 )))))))))))))))))))))))]",8,0.0013941504432065774,115.014,100.296,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=116 & ((X( loc=243 & ((X( loc=258 & ((X( loc=265 & ((X( loc=2217 & ((X( loc=2265 & (X( loc=936 )))))))))))))))))))))))]",8,1.4536235990341135E-6,113.408,101.172,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=40 & ((X( loc=167 & ((X( loc=259 & ((X( loc=266 & ((X( loc=1296 & ((X( loc=1341 & (X( loc=936 )))))))))))))))))))))))]",8,0.0013838496662804763,118.157,98.382,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,108.498,100.111,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,109.273,100.543,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,111.058,100.803,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=8 & ((X( loc=135 & ((X( loc=257|loc=261 & ((X( loc=264|loc=268 & ((X( loc=3862 & ((X( loc=3871 & ((X( loc=936 & (X( loc=938 ))))))))))))))))))))))))))]",9,0.0013941504432065774,116.021,100.778,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=69 & (X( loc=196 ))))))))]",3,0.0013935717266018897,112.506,98.245,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=88 & ((X( loc=215 & ((X( loc=260 & ((X( loc=267 & ((X( loc=438 & ((X( loc=771 & (X( loc=937 )))))))))))))))))))))))]",8,3.509719654974375E-4,118.163,100.86,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,115.528,98.073,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & ((X( loc=134 & ((X( loc=258 & ((X( loc=265 & ((X( loc=3612 & ((X( loc=3626 & ((X( loc=936 & (X( loc=938 ))))))))))))))))))))))))))]",9,7.268117995170568E-7,115.491,99.799,random_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=74 )))))]",2,0.011147830401518184,111.226,103.101,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=37 )))))]",2,0.026559648477241852,112.264,102.657,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=54 & (X( loc=181 ))))))))]",3,0.008371374789350731,113.02,98.944,actual_path,600
0,out/models/model_spotify500_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6984929607465457,112.704,104.799,actual_path,600
